GameState,PossibleArrows,WinProb,TieProb
116599688582580,,0,1
116598698726784,52;59;,0,1
116598698728640,20;62;,0,1
116598698728704,22;59;,0,1
116598698729152,22;52;,0,1
116598698729344,20;51;,1,0
116604033881391,,0,1
116602993693952,47;62;,1,0
116604000327150,,0,1
116602993694144,46;60;,0,1
116602993695616,23;60;,1,0
116602993695680,20;62;,1,0
116602993696512,23;46;,1,0
116602993696640,20;47;,1,0
116605057291695,,0,1
116604067435904,47;59;,0,1
116605107623403,,0,1
116604067435968,43;62;,1,0
116604067437248,23;62;,1,0
116604067437504,22;59;,0,1
116604067438272,22;47;,0,1
116604067438464,23;43;,1,0
116608278517038,,0,0
116607288661248,46;59;,0,1
116608295294379,,0,0
116607288661376,43;60;,0,1
116607288662720,22;60;,0,1
116607288662912,20;59;,0,1
116607288663744,20;46;,0,1
116607288663808,22;43;,0,1
116611583628544,46;55;,0,1
116611583628672,47;52;,0,1
116611583630208,20;55;,0,1
116611583630272,22;52;,1,0
116611583630592,22;47;,1,0
116611583630784,20;46;,0,1
116612657370496,43;55;,0,1
116612657370560,46;51;,0,1
116612657371840,22;55;,1,0
116612657372032,23;51;,1,0
116612657372352,23;46;,1,0
116612657372608,22;43;,1,0
116614804854016,47;51;,0,1
116614804854208,43;52;,0,1
116614804855488,23;52;,1,0
116614804855744,20;51;,0,1
116614804856000,20;47;,0,1
116614804856064,23;43;,1,0
116548232859648,20;22;23;43;46;47;51;52;55;59;60;62;,1,0
116595326510397,,0,0
116595427173687,,0,1
116594403763456,55;61;,0,1
116595292956156,,0,0
116595410396661,,1,0
116594403763648,53;60;,1,0
116594403765568,23;60;,1,0
116594403765696,20;61;,0,1
116594403766016,23;53;,1,0
116594403766080,20;55;,0,1
116596400252283,,0,0
116596467361143,,0,1
116595477505344,55;59;,0,1
116596333143549,,0,1
116596500915699,,0,0
116595477505472,51;61;,0,1
116595477507264,23;61;,1,0
116595477507520,21;59;,0,1
116595477507776,21;55;,0,1
116595477507904,23;51;,1,0
116599587923259,,0,0
116599688586549,,1,0
116598698730752,53;59;,1,0
116599554368892,,0,0
116599705363827,,0,0
116598698730816,51;60;,0,1
116598698732736,21;60;,0,1
116598698732864,20;59;,1,0
116598698733248,20;53;,0,1
116598698733312,21;51;,0,1
116604000331119,,0,1
116602993698112,47;60;,0,1
116604017108460,,1,0
116602993698240,44;61;,1,0
116602993699584,23;61;,1,0
116602993699776,21;60;,0,1
116602993700608,21;47;,0,1
116602993700672,23;44;,1,0
116606131037487,,0,1
116605141181696,47;59;,0,1
116606147814891,,0,1
116605141181888,43;60;,0,1
116605141183168,23;60;,1,0
116605141183424,20;59;,0,1
116605141184192,20;47;,0,1
116605141184256,23;43;,1,0
116608312075563,,0,0
116607288665344,43;61;,0,1
116608278521196,,0,1
116607288665408,44;59;,0,1
116607288666816,20;61;,0,1
116607288666880,21;59;,0,1
116607288667840,21;44;,0,1
116607288667968,20;43;,0,1
116611583632640,47;53;,1,0
116611583632704,44;55;,0,1
116611583634176,21;55;,1,0
116611583634368,20;53;,1,0
116611583634752,20;47;,1,0
116611583634880,21;44;,1,0
116612657374528,47;51;,0,1
116612657374656,43;53;,1,0
116612657375936,23;53;,1,0
116612657376192,21;51;,0,1
116612657376448,21;47;,0,1
116612657376576,23;43;,1,0
116613731116288,43;55;,0,1
116613731116480,44;51;,1,0
116613731117760,20;55;,0,1
116613731117824,23;51;,1,0
116613731118272,23;44;,1,0
116613731118528,20;43;,0,1
116548232863744,20;21;23;43;44;47;51;53;55;59;60;61;,1,0
116595292960062,,1,0
116595443954997,,1,0
116594403767552,53;62;,1,0
116595276182973,,0,1
116595427177908,,0,1
116594403767680,52;61;,0,1
116594403769600,22;61;,1,0
116594403769664,20;62;,1,0
116594403770176,22;52;,1,0
116594403770240,20;53;,1,0
116596333147518,,1,0
116596517696883,,0,0
116595477509440,51;62;,1,0
116596366702011,,0,0
116596467365301,,1,0
116595477509504,53;59;,1,0
116595477511360,21;62;,1,0
116595477511488,22;59;,1,0
116595477511872,22;53;,1,0
116595477512064,21;51;,1,0
116598480631101,,0,0
116598648403251,,0,0
116597624993024,51;61;,0,1
116598497408379,,0,0
116598614848884,,0,0
116597624993088,52;59;,0,1
116597624995008,20;61;,0,1
116597624995072,21;59;,0,1
116597624995520,21;52;,0,1
116597624995648,20;51;,0,1
116604017112366,,0,1
116602993702144,46;61;,0,1
116604033889644,,1,0
116602993702208,44;62;,1,0
116602993703680,21;62;,1,0
116602993703808,20;61;,0,1
116602993704768,20;46;,0,1
116602993704832,21;44;,1,0
116605057299822,,0,1
116604067444032,46;59;,0,1
116605090854315,,0,1
116604067444096,43;61;,0,1
116604067445440,22;61;,1,0
116604067445632,21;59;,0,1
116604067446464,21;46;,0,1
116604067446592,22;43;,1,0
116606181373227,,0,1
116605141185792,43;62;,1,0
116606131041708,,1,0
116605141185920,44;59;,1,0
116605141187264,20;62;,1,0
116605141187328,22;59;,1,0
116605141188288,22;44;,1,0
116605141188480,20;43;,1,0
116611583636800,46;52;,0,1
116611583636864,44;53;,1,0
116611583638272,22;53;,1,0
116611583638400,21;52;,1,0
116611583638784,21;46;,1,0
116611583638848,22;44;,1,0
116613731120384,46;51;,0,1
116613731120512,43;52;,0,1
116613731121856,22;52;,1,0
116613731122048,20;51;,0,1
116613731122368,20;46;,0,1
116613731122432,22;43;,1,0
116614804862208,43;53;,1,0
116614804862272,44;51;,1,0
116614804863680,20;53;,1,0
116614804863744,21;51;,1,0
116614804864192,21;44;,1,0
116614804864320,20;43;,1,0
116548232867840,20;21;22;43;44;46;51;52;53;59;61;62;,1,0
116594403790144,15;62;,1,0
116594403790272,14;61;,1,0
116594403790656,14;55;,1,0
116594403790720,15;53;,1,0
116597625015488,15;61;,1,0
116597625015744,13;59;,0,1
116597625016000,13;55;,0,1
116597625016128,15;51;,1,0
116598698757312,13;62;,1,0
116598698757440,14;59;,1,0
116598698757824,14;53;,1,0
116598698758016,13;51;,1,0
116602993724288,15;61;,1,0
116602993724352,13;62;,1,0
116602993725248,15;46;,1,0
116602993725312,13;47;,1,0
116605141207744,15;62;,1,0
116605141208000,14;59;,1,0
116605141208768,14;47;,1,0
116605141208960,15;43;,1,0
116607288691392,14;61;,1,0
116607288691584,13;59;,0,1
116607288692416,13;46;,0,1
116607288692544,14;43;,1,0
116611583658880,13;55;,1,0
116611583658944,14;53;,1,0
116611583659328,14;47;,1,0
116611583659456,13;46;,1,0
116613731142336,14;55;,1,0
116613731142528,15;51;,1,0
116613731142848,15;46;,1,0
116613731143104,14;43;,1,0
116614804884160,15;53;,1,0
116614804884416,13;51;,1,0
116614804884672,13;47;,1,0
116614804884800,15;43;,1,0
116548232888320,13;14;15;43;46;47;51;53;55;59;61;62;,1,0
116595477535936,15;62;,1,0
116595477536192,14;59;,1,0
116595477536448,14;55;,1,0
116595477536640,15;51;,1,0
116597625019648,15;59;,1,0
116597625019840,11;60;,0,1
116597625020096,15;52;,1,0
116597625020160,11;55;,0,1
116598698761408,14;60;,1,0
116598698761472,11;62;,1,0
116598698761984,14;51;,1,0
116598698762112,11;52;,1,0
116602993728256,15;62;,1,0
116602993728448,14;60;,1,0
116602993729280,14;47;,1,0
116602993729408,15;44;,1,0
116604067470208,15;59;,1,0
116604067470272,11;62;,1,0
116604067471040,15;46;,1,0
116604067471232,11;47;,1,0
116607288695552,14;59;,1,0
116607288695680,11;60;,0,1
116607288696512,14;44;,1,0
116607288696576,11;46;,0,1
116611583662848,14;55;,1,0
116611583662976,15;52;,1,0
116611583663360,15;46;,1,0
116611583663552,14;44;,1,0
116612657404800,11;55;,0,1
116612657404864,14;51;,1,0
116612657405120,14;47;,1,0
116612657405376,11;46;,0,1
116614804888320,15;51;,1,0
116614804888512,11;52;,0,1
116614804888768,15;44;,1,0
116614804888832,11;47;,0,1
116548232892416,11;14;15;44;46;47;51;52;55;59;60;62;,1,0
116594403798272,15;61;,1,0
116594403798464,13;60;,1,0
116594403798784,13;55;,1,0
116594403798848,15;52;,1,0
116595477540160,15;59;,1,0
116595477540288,11;61;,0,1
116595477540544,15;53;,1,0
116595477540672,11;55;,0,1
116598698765568,13;59;,0,1
116598698765632,11;60;,1,0
116598698766016,13;52;,0,1
116598698766080,11;53;,0,1
116604067474112,15;61;,1,0
116604067474368,13;59;,0,1
116604067475136,13;47;,0,1
116604067475264,15;43;,1,0
116605141216000,15;59;,1,0
116605141216192,11;60;,0,1
116605141216960,15;44;,1,0
116605141217024,11;47;,0,1
116607288699584,13;60;,0,1
116607288699648,11;61;,0,1
116607288700672,13;43;,0,1
116607288700736,11;44;,0,1
116611583666944,15;53;,1,0
116611583667136,13;52;,1,0
116611583667456,13;47;,1,0
116611583667520,15;44;,1,0
116612657408704,13;55;,1,0
116612657408960,11;53;,1,0
116612657409344,11;47;,1,0
116612657409472,13;43;,1,0
116613731150528,15;52;,1,0
116613731150592,11;55;,1,0
116613731151104,15;43;,1,0
116613731151296,11;44;,1,0
116548232896512,11;13;15;43;44;47;52;53;55;59;60;61;,1,0
116594403802368,13;62;,1,0
116594403802432,14;60;,1,0
116594403802880,14;53;,1,0
116594403803008,13;52;,1,0
116595477544128,14;61;,1,0
116595477544256,11;62;,1,0
116595477544768,14;51;,1,0
116595477544832,11;53;,1,0
116597625027776,13;60;,0,1
116597625027840,11;61;,0,1
116597625028352,13;51;,0,1
116597625028416,11;52;,0,1
116602993736448,14;61;,1,0
116602993736576,13;60;,1,0
116602993737472,13;46;,1,0
116602993737536,14;44;,1,0
116604067478208,13;62;,1,0
116604067478400,11;61;,0,1
116604067479360,11;46;,0,1
116604067479424,13;43;,1,0
116605141220032,14;60;,1,0
116605141220096,11;62;,1,0
116605141221120,14;43;,1,0
116605141221248,11;44;,1,0
116612657412800,14;53;,1,0
116612657412992,13;51;,1,0
116612657413312,13;46;,1,0
116612657413440,14;43;,1,0
116613731154688,14;51;,1,0
116613731154816,11;52;,0,1
116613731155136,14;44;,1,0
116613731155200,11;46;,0,1
116614804896448,13;52;,1,0
116614804896512,11;53;,1,0
116614804897024,13;43;,1,0
116614804897088,11;44;,1,0
116548232900608,11;13;14;43;44;46;51;52;53;60;61;62;,1,0
116604067561280,15;22;,1,0
116604067561344,13;23;,1,0
116605141303040,14;23;,1,0
116605141303168,15;20;,1,0
116607288786688,13;22;,0,1
116607288786752,14;20;,1,0
116612657495360,14;23;,1,0
116612657495488,13;22;,1,0
116613731237120,15;22;,1,0
116613731237312,14;20;,1,0
116614804978944,13;23;,1,0
116614804979008,15;20;,1,0
116548232982528,13;14;15;20;22;23;52;53;55;60;61;62;,1,0
116602993823552,14;23;,1,0
116602993823616,15;21;,1,0
116605141307072,15;22;,1,0
116605141307264,11;23;,1,0
116607288790720,14;21;,1,0
116607288790848,11;22;,1,0
116611583757632,15;22;,1,0
116611583757760,14;21;,1,0
116613731241152,14;23;,1,0
116613731241408,11;22;,1,0
116614804982976,15;21;,1,0
116614804983104,11;23;,1,0
116548232986624,11;14;15;21;22;23;51;53;55;59;61;62;,1,0
116602993831680,13;23;,1,0
116602993831744,15;20;,1,0
116604067573440,15;21;,1,0
116604067573568,11;23;,1,0
116607288798912,13;20;,0,1
116607288798976,11;21;,0,1
116611583765760,15;21;,1,0
116611583765952,13;20;,1,0
116612657507520,13;23;,1,0
116612657507776,11;21;,1,0
116613731249344,15;20;,1,0
116613731249408,11;23;,1,0
116548232994816,11;13;15;20;21;23;51;52;55;59;60;61;,1,0
116602993835776,14;21;,1,0
116602993835904,13;20;,1,0
116604067577536,13;22;,0,1
116604067577728,11;21;,1,0
116605141319360,14;20;,1,0
116605141319424,11;22;,1,0
116611583769856,13;22;,1,0
116611583769920,14;20;,1,0
116612657511616,14;21;,1,0
116612657511744,11;22;,1,0
116614804995264,13;20;,1,0
116614804995328,11;21;,1,0
116548232998912,11;13;14;20;21;22;51;52;53;59;60;62;,1,0
116595477659456,14;23;,1,0
116595477659520,15;21;,1,0
116597625143040,13;23;,0,1
116597625143104,15;20;,1,0
116598698884864,14;21;,1,0
116598698884992,13;20;,1,0
116548233015296,13;14;15;20;21;23;44;46;47;60;61;62;,1,0
116594403921728,15;22;,1,0
116594403921792,13;23;,1,0
116597625147072,15;21;,1,0
116597625147200,11;23;,1,0
116598698888896,13;22;,0,1
116598698889088,11;21;,1,0
116548233019392,11;13;15;21;22;23;43;46;47;59;61;62;,1,0
116594403925760,14;23;,1,0
116594403925888,15;20;,1,0
116595477667520,15;22;,1,0
116595477667712,11;23;,1,0
116598698892992,14;20;,1,0
116598698893056,11;22;,1,0
116548233023488,11;14;15;20;22;23;43;44;47;59;60;62;,1,0
116594403933952,13;22;,1,0
116594403934016,14;20;,1,0
116595477675712,14;21;,1,0
116595477675840,11;22;,1,0
116597625159360,13;20;,0,1
116597625159424,11;21;,0,1
116548233031680,11;13;14;20;21;22;43;44;46;59;60;61;,1,0
116548233048064,13;14;15;20;21;22;44;46;47;52;53;55;,1,0
116548233052160,11;13;14;21;22;23;43;46;47;51;53;55;,1,0
116548233056256,11;14;15;20;22;23;43;44;46;51;52;55;,1,0
116548233060352,11;13;15;20;21;23;43;44;47;51;52;53;,1,0
116798263707069,,0,0
116798364370359,,0,1
116797340960128,55;61;,0,1
116798230152702,,1,0
116798381147637,,1,0
116797340960192,53;62;,1,0
116797340962112,23;62;,1,0
116797340962240,22;61;,1,0
116797340962624,22;55;,1,0
116797340962688,23;53;,1,0
116804706157944,,0,0
116804722935159,,0,0
116803783411008,55;56;,0,1
116804588717565,,0,0
116804806821360,,0,0
116803783411136,48;61;,0,1
116803783412736,23;61;,0,1
116803783413184,21;56;,0,1
116803783413248,21;55;,0,1
116803783413568,23;48;,0,1
116805662459262,,1,0
116805897340272,,0,0
116804857152832,48;62;,1,0
116805746345400,,0,0
116805796677045,,1,0
116804857152896,53;56;,1,0
116804857154560,21;62;,0,1
116804857154880,22;56;,1,0
116804857155072,22;53;,0,1
116804857155456,21;48;,1,0
116806971082095,,0,1
116805930894656,47;62;,1,0
116806954305006,,0,1
116805930894784,46;61;,0,1
116805930896256,23;61;,1,0
116805930896320,21;62;,1,0
116805930897216,23;46;,1,0
116805930897280,21;47;,1,0
116812239127983,,0,1
116811299603840,47;56;,0,1
116812339791336,,0,0
116811299603904,40;62;,1,0
116811299604992,23;62;,1,0
116811299605440,22;56;,0,1
116811299606016,22;47;,0,1
116811299606400,23;40;,1,0
116814386611566,,0,0
116813447087424,46;56;,0,1
116814470497704,,0,0
116813447087488,40;61;,0,1
116813447088640,22;61;,0,1
116813447089024,21;56;,0,1
116813447089664,21;46;,0,1
116813447089984,22;40;,0,1
116814520829248,46;55;,0,1
116814520829312,47;53;,1,0
116814520830848,21;55;,1,0
116814520830912,22;53;,1,0
116814520831296,22;47;,1,0
116814520831424,21;46;,1,0
116819889538432,40;55;,0,1
116819889538496,46;48;,0,1
116819889539584,22;55;,0,1
116819889539968,23;48;,0,1
116819889540096,23;46;,0,1
116819889540544,22;40;,0,1
116820963280192,47;48;,0,1
116820963280320,40;53;,1,0
116820963281408,23;53;,1,0
116820963281856,21;48;,0,1
116820963281920,21;47;,0,1
116820963282240,23;40;,1,0
116754391285760,21;22;23;40;46;47;48;53;55;56;61;62;,0.833333,0.166667
116802558678456,,0,0
116802575455671,,0,1
116801635931520,55;56;,0,1
116802441238014,,1,0
116802676119024,,0,0
116801635931584,48;62;,1,0
116801635933184,23;62;,0,1
116801635933632,22;56;,0,1
116801635933696,22;55;,0,1
116801635934080,23;48;,1,0
116804706161724,,0,0
116804790047799,,0,0
116803783414784,55;60;,0,1
116804655830520,,0,0
116804722939380,,0,0
116803783415232,52;56;,0,1
116803783417088,23;56;,0,1
116803783417280,16;60;,0,1
116803783417344,23;52;,0,1
116803783417600,16;55;,0,1
116805729571902,,1,0
116805897344052,,0,1
116804857156608,52;62;,1,0
116805662463420,,0,0
116805863790000,,0,0
116804857156992,48;60;,0,1
116804857158656,22;60;,0,1
116804857158912,16;62;,1,0
116804857159424,22;48;,0,1
116804857159552,16;52;,1,0
116806937531823,,0,1
116805930898816,47;60;,0,1
116806971086316,,1,0
116805930898880,44;62;,1,0
116805930900224,23;62;,1,0
116805930900416,22;60;,1,0
116805930901248,22;47;,1,0
116805930901376,23;44;,1,0
116811266053167,,0,1
116810225865728,47;62;,1,0
116811165390318,,0,1
116810225866176,46;56;,0,1
116810225867648,23;56;,0,1
116810225867712,16;62;,1,0
116810225868288,23;46;,0,1
116810225868672,16;47;,1,0
116814453724206,,0,0
116813447091200,46;60;,0,1
116814386615724,,0,1
116813447091584,44;56;,0,1
116813447092992,22;56;,0,1
116813447093120,16;60;,0,1
116813447093760,22;44;,0,1
116813447094016,16;46;,0,1
116814520833408,44;55;,0,1
116814520833472,46;52;,0,1
116814520834816,22;55;,1,0
116814520834944,23;52;,1,0
116814520835328,23;46;,1,0
116814520835520,22;44;,1,0
116818815800320,46;55;,0,1
116818815800704,47;48;,0,1
116818815802240,16;55;,0,1
116818815802304,22;48;,0,1
116818815802368,22;47;,0,1
116818815802816,16;46;,0,1
116820963283968,47;52;,0,1
116820963284416,44;48;,1,0
116820963285760,23;48;,1,0
116820963285952,16;52;,0,1
116820963286016,23;44;,0,1
116820963286272,16;47;,0,1
116754391289856,16;22;23;44;46;47;48;52;55;56;60;62;,0.833333,0.166667
116798263715196,,0,0
116798347601271,,0,1
116797340968256,55;60;,0,1
116798213383677,,0,1
116798364378612,,0,1
116797340968384,52;61;,0,1
116797340970240,23;61;,1,0
116797340970432,21;60;,0,1
116797340970752,21;55;,0,1
116797340970816,23;52;,1,0
116802558682173,,0,0
116802659345463,,0,1
116801635935232,55;61;,0,1
116802525128184,,0,0
116802575459829,,1,0
116801635935680,53;56;,1,0
116801635937600,23;56;,1,0
116801635937728,16;61;,0,1
116801635937792,23;53;,0,1
116801635938112,16;55;,0,1
116805746353212,,0,0
116805863793717,,1,0
116804857160704,53;60;,1,0
116805729576312,,0,0
116805796685172,,0,1
116804857161024,52;56;,0,1
116804857163008,21;56;,0,1
116804857163072,16;60;,1,0
116804857163264,21;52;,0,1
116804857163520,16;53;,0,1
116811165394287,,0,1
116810225870144,47;56;,0,1
116811249280488,,0,0
116810225870272,40;61;,0,1
116810225871360,23;61;,0,1
116810225871808,21;56;,0,1
116810225872384,21;47;,0,1
116810225872704,23;40;,0,1
116812306244655,,0,1
116811299611648,47;60;,0,1
116812239136236,,1,0
116811299612096,44;56;,1,0
116811299613440,23;56;,1,0
116811299613632,16;60;,0,1
116811299614208,23;44;,0,1
116811299614464,16;47;,0,1
116814470505516,,0,1
116813447095296,44;61;,0,1
116814453728616,,0,0
116813447095616,40;60;,0,1
116813447096832,21;60;,0,1
116813447097088,16;61;,0,1
116813447098112,21;40;,0,1
116813447098176,16;44;,0,1
116814520837440,47;52;,0,1
116814520837568,44;53;,1,0
116814520838912,23;53;,1,0
116814520839104,21;52;,1,0
116814520839424,21;47;,1,0
116814520839488,23;44;,1,0
116818815804416,47;53;,1,0
116818815804736,40;55;,0,1
116818815805952,21;55;,0,1
116818815806400,16;53;,1,0
116818815806784,16;47;,1,0
116818815806912,21;40;,0,1
116819889546240,44;55;,0,1
116819889546688,40;52;,0,1
116819889547776,23;52;,0,1
116819889548032,16;55;,1,0
116819889548544,23;40;,0,1
116819889548736,16;44;,1,0
116754391293952,16;21;23;40;44;47;52;53;55;56;60;61;,0.833333,0.166667
116798213387646,,1,0
116798381159796,,0,1
116797340972352,52;62;,1,0
116798230164924,,0,0
116798347605429,,1,0
116797340972416,53;60;,1,0
116797340974336,21;62;,1,0
116797340974400,22;60;,1,0
116797340974848,22;53;,1,0
116797340974976,21;52;,1,0
116802525131838,,1,0
116802676126773,,1,0
116801635939328,53;62;,1,0
116802441246141,,0,1
116802659349936,,0,0
116801635939712,48;61;,0,1
116801635941376,22;61;,0,1
116801635941696,16;62;,1,0
116801635942208,22;48;,0,1
116801635942272,16;53;,1,0
116804655838269,,0,0
116804806833204,,0,0
116803783422976,52;61;,0,1
116804588729724,,0,0
116804790056304,,0,0
116803783423296,48;60;,0,1
116803783425024,21;60;,0,1
116803783425280,16;61;,0,1
116803783425792,21;48;,0,1
116803783425856,16;52;,0,1
116806937539950,,0,1
116805930906944,46;60;,0,1
116806954317228,,1,0
116805930907008,44;61;,1,0
116805930908416,22;61;,1,0
116805930908544,21;60;,0,1
116805930909440,21;46;,0,1
116805930909504,22;44;,1,0
116811249284142,,0,1
116810225873920,46;61;,0,1
116811266061672,,0,0
116810225874240,40;62;,1,0
116810225875456,21;62;,0,1
116810225875840,16;61;,0,1
116810225876800,16;46;,0,1
116810225876864,21;40;,1,0
116812339803180,,1,0
116811299615744,44;62;,1,0
116812306249128,,0,0
116811299616128,40;60;,0,1
116811299617280,22;60;,0,1
116811299617536,16;62;,1,0
116811299618560,22;40;,0,1
116811299618688,16;44;,1,0
116818815808832,46;48;,0,1
116818815808896,40;53;,1,0
116818815810048,22;53;,0,1
116818815810432,21;48;,0,1
116818815810560,21;46;,0,1
116818815810880,22;40;,1,0
116819889550336,46;52;,0,1
116819889550720,44;48;,1,0
116819889552128,22;48;,1,0
116819889552256,16;52;,0,1
116819889552384,22;44;,0,1
116819889552640,16;46;,0,1
116820963292160,44;53;,1,0
116820963292480,40;52;,0,1
116820963293696,21;52;,0,1
116820963293952,16;53;,1,0
116820963294464,21;40;,0,1
116820963294528,16;44;,1,0
116754391298048,16;21;22;40;44;46;48;52;53;60;61;62;,1,0
116801635945792,15;62;,1,0
116801635945920,14;61;,1,0
116801635946304,14;55;,1,0
116801635946368,15;53;,1,0
116803783429376,15;61;,1,0
116803783429568,13;60;,0,1
116803783429888,13;55;,0,1
116803783429952,15;52;,1,0
116804857171200,13;62;,1,0
116804857171264,14;60;,1,0
116804857171712,14;53;,1,0
116804857171840,13;52;,1,0
116810225879936,15;61;,1,0
116810225880000,13;62;,1,0
116810225880896,15;46;,1,0
116810225880960,13;47;,1,0
116811299621632,15;62;,1,0
116811299621824,14;60;,1,0
116811299622656,14;47;,1,0
116811299622784,15;44;,1,0
116813447105280,14;61;,1,0
116813447105408,13;60;,0,1
116813447106304,13;46;,0,1
116813447106368,14;44;,1,0
116818815814528,13;55;,1,0
116818815814592,14;53;,1,0
116818815814976,14;47;,1,0
116818815815104,13;46;,1,0
116819889556224,14;55;,1,0
116819889556352,15;52;,1,0
116819889556736,15;46;,1,0
116819889556928,14;44;,1,0
116820963298048,15;53;,1,0
116820963298240,13;52;,1,0
116820963298560,13;47;,1,0
116820963298624,15;44;,1,0
116754391302144,13;14;15;44;46;47;52;53;55;60;61;62;,1,0
116797340998912,15;62;,1,0
116797340999104,14;60;,1,0
116797340999424,14;55;,1,0
116797340999552,15;52;,1,0
116803783449600,15;60;,0,1
116803783450048,12;56;,0,1
116803783450112,12;55;,0,1
116803783450368,15;48;,0,1
116804857191424,12;62;,0,1
116804857191680,14;56;,0,1
116804857191936,14;52;,0,1
116804857192320,12;48;,1,0
116805930933120,15;60;,1,0
116805930933184,12;62;,1,0
116805930934016,15;46;,1,0
116805930934144,12;47;,1,0
116810225900032,15;62;,1,0
116810225900480,14;56;,0,1
116810225901056,14;47;,0,1
116810225901440,15;40;,1,0
116813447125504,14;60;,0,1
116813447125888,12;56;,0,1
116813447126528,12;46;,0,1
116813447126784,14;40;,0,1
116814520867712,12;55;,1,0
116814520867776,14;52;,1,0
116814520868096,14;47;,1,0
116814520868288,12;46;,1,0
116818815834624,14;55;,0,1
116818815835008,15;48;,0,1
116818815835136,15;46;,0,1
116818815835584,14;40;,0,1
116820963318272,15;52;,1,0
116820963318720,12;48;,0,1
116820963318784,12;47;,0,1
116820963319040,15;40;,1,0
116754391322624,12;14;15;40;46;47;48;52;55;56;60;62;,0.833333,0.166667
116797341003072,15;60;,1,0
116797341003200,12;61;,1,0
116797341003520,15;53;,1,0
116797341003584,12;55;,1,0
116801635970048,15;61;,0,1
116801635970496,13;56;,0,1
116801635970560,13;55;,0,1
116801635970880,15;48;,0,1
116804857195520,13;60;,0,1
116804857195840,12;56;,1,0
116804857196032,12;53;,0,1
116804857196288,13;48;,0,1
116805930937088,15;61;,1,0
116805930937280,13;60;,1,0
116805930938112,13;47;,1,0
116805930938176,15;44;,1,0
116811299645952,15;60;,0,1
116811299646400,12;56;,0,1
116811299646976,12;47;,0,1
116811299647232,15;40;,0,1
116813447129600,12;61;,0,1
116813447129856,13;56;,0,1
116813447130624,13;44;,0,1
116813447130944,12;40;,0,1
116814520871680,13;55;,1,0
116814520871872,12;53;,1,0
116814520872256,12;47;,1,0
116814520872384,13;44;,1,0
116818815838720,15;53;,1,0
116818815839168,13;48;,0,1
116818815839232,13;47;,0,1
116818815839552,15;40;,1,0
116819889580544,12;55;,0,1
116819889580800,15;48;,1,0
116819889581056,15;44;,1,0
116819889581504,12;40;,0,1
116754391326720,12;13;15;40;44;47;48;53;55;56;60;61;,1,0
116797341007104,14;61;,1,0
116797341007168,12;62;,1,0
116797341007680,14;52;,1,0
116797341007744,12;53;,1,0
116801635974144,13;62;,0,1
116801635974464,14;56;,1,0
116801635974656,14;53;,0,1
116801635975040,13;48;,1,0
116803783457792,12;61;,0,1
116803783458048,13;56;,0,1
116803783458304,13;52;,0,1
116803783458624,12;48;,0,1
116805930941184,13;62;,1,0
116805930941312,12;61;,1,0
116805930942272,12;46;,1,0
116805930942336,13;44;,1,0
116810225908224,14;61;,0,1
116810225908608,13;56;,0,1
116810225909248,13;46;,0,1
116810225909568,14;40;,0,1
116811299650048,12;62;,0,1
116811299650304,14;56;,1,0
116811299651072,14;44;,0,1
116811299651456,12;40;,1,0
