GameState,PossibleArrows,WinProb,TieProb
99351183994880,12;15;26;28;42;47;,1,0
99355478962176,10;15;24;26;40;47;,1,0
99358700187648,10;12;24;28;40;42;,1,0
99342594064384,10;11;26;31;51;55;,0.5,0.5
99344741548032,11;15;24;31;48;51;,1,0
99345815289856,10;15;24;26;48;55;,1,0
99351183998976,11;15;26;31;42;43;,0.5,0.5
99354405224448,10;15;24;31;40;42;,1,0
99358700191744,10;11;24;26;40;43;,1,0
99299644145664,10;11;12;15;24;26;28;31;40;42;43;47;48;51;52;55;56;58;59;60;,1,0
99480888452864,61;,0,1
99481056225024,51;,0,1
99480905230144,59;,0,1
99481022670656,52;,0,1
99481056226496,28;,0,1
99481022672128,29;,0,1
99480905232064,29;,0,1
99480888454976,28;,0,1
99480032813056,28;29;51;52;59;61;,0,1
99484126455296,61;,0,1
99484277450240,52;,0,1
99484143232768,56;,1,0
99484193564416,53;,0,1
99484277452032,24;,0,1
99484193566016,28;,0,1
99484143234560,28;,1,0
99484126457664,24;,0,1
99483254038528,24;28;52;53;56;61;,1,0
99485216974336,59;,0,1
99485317637632,53;,0,1
99485183420224,56;,1,0
99485267306304,51;,0,1
99485267307712,29;,0,1
99485317639488,24;,0,1
99485183421952,29;,1,0
99485216976576,24;,0,1
99484327780352,24;29;51;53;56;59;,1,0
99492867385088,40;,0,1
99492783499072,44;,0,1
99492867385856,28;,0,1
99492783500032,29;,0,1
99491843973120,28;29;40;44;56;61;,1,0
99493941126656,43;,0,1
99493907572544,40;,0,1
99493907573248,29;,0,1
99493941127872,24;,0,1
99492917714944,24;29;40;43;59;61;,0.5,0.5
99494981314048,44;,0,1
99494930982656,43;,0,1
99494930983616,28;,0,1
99494981315328,24;,0,1
99493991456768,24;28;43;44;56;59;,1,0
99497212682240,28;29;43;44;51;53;,0,1
99500433907712,24;29;40;44;52;53;,0,1
99502581391360,24;28;40;43;51;52;,0.5,0.5
99480905234048,61;,0,1
99481056228992,52;,0,1
99480922011392,58;,0,1
99481005897472,53;,0,1
99481056230656,26;,0,1
99481005899072,28;,0,1
99480922013312,28;,0,1
99480905236288,26;,0,1
99480032817152,26;28;52;53;58;61;,0,1
99482985608960,61;,0,1
99483203712768,48;,1,0
99483052717888,56;,1,0
99483119826752,52;,0,1
99483203714048,28;,1,0
99483119828224,29;,0,1
99483052719616,29;,1,0
99482985611072,28;,0,1
99482180300800,28;29;48;52;56;61;,1,0
99485216978560,56;,1,0
99485267310208,53;,0,1
99485133092672,58;,0,1
99485300864832,48;,1,0
99485300866048,29;,1,0
99485267311936,26;,0,1
99485216980480,26;,1,0
99485133094528,29;,0,1
99484327784448,26;29;48;53;56;58;,1,0
99489646163712,42;,0,1
99489595832128,44;,0,1
99489646164608,28;,0,1
99489595833088,29;,0,1
99488622751744,28;29;42;44;58;61;,0,1
99493941130880,40;,0,1
99493857244992,42;,0,1
99493941131776,26;,0,1
99493857245824,29;,0,1
99492917719040,26;29;40;42;56;61;,1,0
99494930986624,44;,0,1
99494964541184,40;,0,1
99494964541952,28;,0,1
99494930987776,26;,0,1
99493991460864,26;28;40;44;56;58;,1,0
99497212686336,26;29;42;44;52;53;,0,1
99499360169984,28;29;40;44;48;53;,0.5,0.5
99502581395456,26;28;40;42;48;52;,1,0
99480922015360,59;,0,1
99481022678656,53;,0,1
99480888461120,58;,0,1
99481005901632,51;,0,1
99481005903040,29;,0,1
99481022680384,26;,0,1
99480888462976,29;,0,1
99480922017472,26;,0,1
99480032821248,26;29;51;53;58;59;,0.5,0.5
99483035944448,61;,0,1
99483203716608,51;,0,1
99482985613120,59;,0,1
99483170162496,48;,1,0
99483170163712,29;,1,0
99483203718336,24;,0,1
99482985615040,29;,0,1
99483035946816,24;,0,1
99482180304896,24;29;48;51;59;61;,1,0
99484143240704,58;,1,0
99484227126784,53;,0,1
99484059354752,61;,0,1
99484277458560,48;,0,1
99484277459968,26;,0,1
99484227128640,24;,0,1
99484143242880,24;,1,0
99484059356992,26;,0,1
99483254046720,24;26;48;53;58;61;,0.5,0.5
99489646167680,43;,0,1
99489612613440,42;,0,1
99489612614272,29;,0,1
99489646168768,26;,0,1
99488622755840,26;29;42;43;59;61;,0,1
99492867393024,42;,0,1
99492817061696,40;,0,1
99492817062400,29;,0,1
99492867394176,24;,0,1
99491843981312,24;29;40;42;58;61;,0.5,0.5
99494964545024,43;,0,1
99494981322368,40;,0,1
99494981323264,26;,0,1
99494964546240,24;,0,1
99493991464960,24;26;40;43;58;59;,0.5,0.5
99499360174080,24;29;40;43;51;53;,0.5,0.5
99500433915904,26;29;40;42;48;53;,1,0
99502581399552,24;26;42;43;48;51;,0.5,0.5
99483052725760,59;,0,1
99483170166272,52;,0,1
99483035948800,56;,1,0
99483119834880,51;,0,1
99483119836352,28;,0,1
99483170168064,24;,0,1
99483035950592,28;,1,0
99483052728000,24;,0,1
99482180308992,24;28;51;52;56;59;,1,0
99484126467712,56;,1,0
99484193576576,52;,0,1
99484059358976,58;,0,1
99484227131136,48;,1,0
99484227132416,28;,1,0
99484193578240,26;,0,1
99484126469632,26;,1,0
99484059360896,28;,0,1
99483254050816,26;28;48;52;56;58;,1,0
99485183432192,58;,1,0
99485300872704,51;,0,1
99485133100672,59;,0,1
99485317650048,48;,0,1
99485317651456,26;,0,1
99485300874432,24;,0,1
99485183434368,24;,1,0
99485133102784,26;,0,1
99484327792640,24;26;48;51;58;59;,1,0
99489612617344,44;,0,1
99489595840256,43;,0,1
99489595841216,28;,0,1
99489612618496,26;,0,1
99488622759936,26;28;43;44;58;59;,0.5,0.5
99492817065472,44;,0,1
99492783511296,42;,0,1
99492783512192,28;,0,1
99492817066752,24;,0,1
99491843985408,24;28;42;44;56;58;,1,0
99493907584512,42;,0,1
99493857252992,43;,0,1
99493907585664,24;,0,1
99493857254080,26;,0,1
99492917727232,24;26;42;43;56;59;,1,0
99497212694528,26;28;42;43;51;52;,0,1
99499360178176,24;28;43;44;48;51;,1,0
99500433920000,24;26;42;44;48;52;,0,1
99483203767488,12;,0,1
99483170213120,13;,0,1
99483052773056,13;,0,1
99483035995968,12;,0,1
99482180354048,12;13;51;52;59;61;,0,1
99484277509376,10;,0,1
99484227177792,12;,0,1
99484143292032,12;,1,0
99484126515008,10;,0,1
99483254095872,10;12;52;53;58;61;,0.5,0.5
99485300919488,13;,0,1
99485317696832,10;,0,1
99485183479424,13;,1,0
99485217033920,10;,0,1
99484327837696,10;13;51;53;58;59;,0.5,0.5
99492867443328,12;,0,1
99492817111808,13;,0,1
99491844030464,12;13;42;44;58;61;,0.5,0.5
99493907630720,13;,0,1
99493941185216,10;,0,1
99492917772288,10;13;42;43;59;61;,0,1
99494964595392,12;,0,1
99494981372672,10;,0,1
99493991514112,10;12;43;44;58;59;,0.5,0.5
99499360223232,12;13;43;44;51;53;,0,1
99500433965056,10;13;42;44;52;53;,0,1
99502581448704,10;12;42;43;51;52;,0,1
99481056292096,11;,0,1
99481022737728,12;,0,1
99480922074816,12;,0,1
99480905297728,11;,0,1
99480032878592,11;12;52;53;59;61;,0,1
99484277517312,12;,0,1
99484193631488,13;,0,1
99484126522880,13;,1,0
99484059414336,12;,0,1
99483254104064,12;13;48;52;56;61;,0.5,0.5
99485317704704,13;,0,1
99485267373376,11;,0,1
99485217041920,11;,1,0
99485133156032,13;,0,1
99484327845888,11;13;48;53;56;59;,0.5,0.5
99489646226112,12;,0,1
99489612671744,13;,0,1
99488622813184,12;13;43;44;59;61;,0,1
99493941193216,11;,0,1
99493857307328,13;,0,1
99492917780480,11;13;40;43;56;61;,0.5,0.5
99494981380608,12;,0,1
99494931049216,11;,0,1
99493991522304,11;12;40;44;56;59;,0.5,0.5
99497212747776,11;13;43;44;52;53;,0,1
99500433973248,12;13;40;44;48;53;,0,1
99502581456896,11;12;40;43;48;52;,0,1
99481056300224,10;,0,1
99481005968704,11;,0,1
99480922082944,11;,0,1
99480888528704,10;,0,1
99480032886784,10;11;51;53;58;61;,0,1
99483203783680,11;,1,0
99483119897792,13;,0,1
99483036012032,13;,1,0
99482985680704,11;,0,1
99482180370432,11;13;48;51;56;61;,1,0
99484227193856,13;,1,0
99484193639744,10;,0,1
99484143308288,10;,1,0
99484059422336,13;,0,1
99483254112256,10;13;48;53;56;58;,1,0
99489646234240,11;,0,1
99489595902656,13;,0,1
99488622821376,11;13;42;43;58;61;,0,1
99492867459584,10;,0,1
99492783573632,13;,0,1
99491844046848,10;13;40;42;56;61;,1,0
99494964611584,11;,0,1
99494931057344,10;,0,1
99493991530496,10;11;40;43;56;58;,1,0
99497212755968,10;13;42;43;51;53;,0,1
99499360239616,11;13;40;43;48;53;,0.5,0.5
99502581465088,10;11;40;42;48;51;,1,0
99481005972672,12;,0,1
99481022749952,10;,0,1
99480888532608,12;,0,1
99480905309888,10;,0,1
99480032890880,10;12;51;52;58;59;,0,1
99483170233344,12;,1,0
99483119901952,11;,0,1
99483052793344,11;,1,0
99482985684672,12;,0,1
99482180374528,11;12;48;52;56;59;,1,0
99485300939776,11;,1,0
99485267385536,10;,0,1
99485183499776,10;,1,0
99485133168256,11;,0,1
99484327858176,10;11;48;51;56;58;,1,0
99489612683904,12;,0,1
99489595906816,11;,0,1
99488622825472,11;12;42;44;58;59;,0,1
99492817132032,12;,0,1
99492783577856,10;,0,1
99491844050944,10;12;40;44;56;58;,1,0
99493907651072,10;,0,1
99493857319552,11;,0,1
99492917792768,10;11;40;42;56;59;,1,0
99497212760064,10;11;42;44;51;52;,0,1
99499360243712,11;12;40;44;48;51;,0.5,0.5
99500433985536,10;12;40;42;48;52;,1,0
99491844096000,10;12;28;29;58;61;,1,0
99492917837824,10;11;26;29;59;61;,1,0
99493991579648,11;12;26;28;58;59;,1,0
99499360288768,11;12;28;29;51;53;,0.5,0.5
99500434030592,10;12;26;29;52;53;,0.5,0.5
99502581514240,10;11;26;28;51;52;,1,0
99488622878720,11;12;28;29;59;61;,0,1
99491844104192,12;13;24;28;56;61;,1,0
99492917846016,11;13;24;29;56;59;,1,0
99497212813312,11;13;28;29;51;52;,0,1
99500434038784,12;13;24;29;48;52;,1,0
99502581522432,11;12;24;28;48;51;,1,0
99488622882816,12;13;26;28;58;61;,0.5,0.5
99492917850112,10;13;24;26;56;61;,0.5,0.5
99493991591936,10;12;24;28;56;58;,1,0
99497212817408,10;13;26;28;52;53;,0,1
99499360301056,12;13;24;28;48;53;,0.5,0.5
99502581526528,10;12;24;26;48;52;,0.5,0.5
99488622886912,11;13;26;29;58;59;,0,1
99491844112384,10;13;24;29;56;58;,1,0
99493991596032,10;11;24;26;56;59;,0.5,0.5
99497212821504,10;11;26;29;51;53;,0,1
99499360305152,11;13;24;29;48;51;,0,1
99500434046976,10;13;24;26;48;53;,0,1
99482180452352,11;12;28;29;59;61;,1,0
99483254194176,12;13;26;28;58;61;,1,0
99484327936000,11;13;26;29;58;59;,1,0
99499360321536,11;13;28;29;43;44;,1,0
99500434063360,12;13;26;29;42;44;,1,0
99502581547008,11;12;26;28;42;43;,1,0
99480032980992,10;12;28;29;58;61;,0.5,0.5
99482180464640,12;13;24;28;56;61;,1,0
99484327948288,10;13;24;29;56;58;,1,0
99497212850176,10;13;28;29;42;44;,0,1
99499360333824,12;13;24;29;40;44;,0.5,0.5
99502581559296,10;12;24;28;40;42;,1,0
99480032985088,10;11;26;29;59;61;,0,1
99482180468736,11;13;24;29;56;59;,1,0
99483254210560,10;13;24;26;56;61;,0.5,0.5
99497212854272,11;13;26;29;42;43;,0,1
99500434079744,10;13;24;29;40;42;,0.5,0.5
99502581563392,10;11;24;26;40;43;,0,1
99480032989184,11;12;26;28;58;59;,0,1
99483254214656,10;12;24;28;56;58;,1,0
99484327956480,10;11;24;26;56;59;,0.5,0.5
99497212858368,10;11;26;28;43;44;,0,1
99499360342016,11;12;24;28;40;43;,0,1
99500434083840,10;12;24;26;40;44;,0,1
99482180485120,11;13;28;29;51;52;,1,0
99483254226944,10;13;26;28;52;53;,1,0
99484327968768,10;11;26;29;51;53;,1,0
99491844161536,10;13;28;29;42;44;,1,0
99492917903360,11;13;26;29;42;43;,1,0
99493991645184,10;11;26;28;43;44;,1,0
99480033009664,11;12;28;29;51;53;,0.5,0.5
99483254235136,12;13;24;28;48;53;,1,0
99484327976960,11;13;24;29;48;51;,1,0
99488622944256,11;13;28;29;43;44;,0.5,0.5
99491844169728,12;13;24;29;40;44;,1,0
99493991653376,11;12;24;28;40;43;,1,0
99480033013760,10;12;26;29;52;53;,0,1
99482180497408,12;13;24;29;48;52;,1,0
99484327981056,10;13;24;26;48;53;,0.5,0.5
99488622948352,12;13;26;29;42;44;,0,1
99492917915648,10;13;24;29;40;42;,1,0
99493991657472,10;12;24;26;40;44;,0.5,0.5
99480033021952,10;11;26;28;51;52;,0,1
99482180505600,11;12;24;28;48;51;,1,0
99483254247424,10;12;24;26;48;52;,0.5,0.5
99488622956544,11;12;26;28;42;43;,0,1
99491844182016,10;12;24;28;40;42;,1,0
99492917923840,10;11;24;26;40;43;,0,1
99437083099136,10;11;12;13;24;26;28;29;40;42;43;44;48;51;52;53;56;58;59;61;,1,0
99561586861824,39;,0,1
99561570084800,37;,0,1
99561570085184,31;,0,1
99561586862528,28;,0,1
99560563449856,28;31;37;39;60;61;,0,1
99562627049280,39;,0,1
99562660603840,35;,0,1
99562660604096,31;,0,1
99562627049920,29;,0,1
99561637191680,29;31;35;39;59;61;,0,1
99565848274688,37;,0,1
99565865051968,35;,0,1
99565865052352,29;,0,1
99565848275264,28;,0,1
99564858417152,28;29;35;37;59;60;,1,0
99569153384448,28;29;37;39;52;55;,0,1
99570227126272,29;31;35;37;51;55;,0,1
99571300868096,28;31;35;39;51;52;,0,1
99562660607616,39;,0,1
99562610276288,37;,0,1
99562610276672,31;,0,1
99562660608448,26;,0,1
99561637195776,26;31;37;39;58;61;,0.5,0.5
99563684017920,39;,0,1
99563717572544,34;,0,1
99563717572736,31;,0,1
99563684018624,28;,0,1
99562710937600,28;31;34;39;58;60;,0.5,0.5
99565865055872,37;,0,1
99565881833216,34;,0,1
99565881833600,28;,0,1
99565865056576,26;,0,1
99564858421248,26;28;34;37;60;61;,0,1
99568079646720,28;31;37;39;52;53;,0,1
99570227130368,26;31;34;37;53;55;,0,1
99571300872192,26;28;34;39;52;55;,0,1
99561536538432,39;,0,1
99561586870208,34;,0,1
99561586870400,31;,0,1
99561536539072,29;,0,1
99560563458048,29;31;34;39;58;61;,0.5,0.5
99563700799104,39;,0,1
99563684022208,35;,0,1
99563684022464,31;,0,1
99563700799936,26;,0,1
99562710941696,26;31;35;39;58;59;,0.5,0.5
99565881837184,35;,0,1
99565848282944,34;,0,1
99565848283264,29;,0,1
99565881837760,26;,0,1
99564858425344,26;29;34;35;59;61;,1,0
99568079650816,29;31;35;39;51;53;,0,1
99569153392640,26;29;34;39;53;55;,0,1
99571300876288,26;31;34;35;51;55;,0,1
99561536550656,37;,0,1
99561570105152,34;,0,1
99561570105472,29;,0,1
99561536551232,28;,0,1
99560563470336,28;29;34;37;58;60;,1,0
99562627069568,37;,0,1
99562610292544,35;,0,1
99562610292928,29;,0,1
99562627070272,26;,0,1
99561637212160,26;29;35;37;58;59;,0.5,0.5
99563717588608,35;,0,1
99563700811520,34;,0,1
99563700811904,28;,0,1
99563717589184,26;,0,1
99562710953984,26;28;34;35;59;60;,0.5,0.5
99568079663104,28;29;35;37;51;52;,0,1
99569153404928,26;28;34;37;52;53;,0,1
99570227146752,26;29;34;35;51;53;,0,1
99562627115328,15;,0,1
99562660669888,11;,0,1
99561637257216,11;15;37;39;59;61;,0,1
99563717634240,15;,0,1
99563700857280,12;,0,1
99562710999040,12;15;35;39;59;60;,0,1
99565881895104,12;,0,1
99565865118016,11;,0,1
99564858482688,11;12;35;37;60;61;,0,1
99569153449984,12;15;37;39;52;53;,0,1
99570227191808,11;15;35;37;53;55;,0,1
99571300933632,11;12;35;39;52;55;,0,1
99561536604480,15;,0,1
99561586936256,10;,0,1
99560563523584,10;15;37;39;58;61;,0.5,0.5
99563700865152,15;,0,1
99563684088256,11;,0,1
99562711007232,11;15;34;39;58;59;,0.5,0.5
99565881903232,11;,0,1
99565848348992,10;,0,1
99564858490880,10;11;34;37;59;61;,1,0
99568079716352,11;15;37;39;51;53;,0,1
99569153458176,10;15;34;37;53;55;,0,1
99571300941824,10;11;34;39;51;55;,0,1
99561570162816,15;,0,1
99561536608704,12;,0,1
99560563527680,12;15;34;39;58;60;,0,1
99562610350272,15;,0,1
99562627127744,10;,0,1
99561637269504,10;15;35;39;58;59;,0.5,0.5
99565848352896,12;,0,1
99565865130176,10;,0,1
99564858494976,10;12;34;35;59;60;,0.5,0.5
99568079720448,12;15;35;39;51;52;,0,1
99569153462272,10;12;34;39;52;55;,0,1
99570227204096,10;15;34;35;51;55;,0,1
99561586948224,12;,0,1
99561570171200,10;,0,1
99560563535872,10;12;34;37;60;61;,0,1
99562660690112,10;,0,1
99562610358592,11;,0,1
99561637277696,10;11;35;37;58;61;,1,0
99563717654656,11;,0,1
99563684100288,12;,0,1
99562711019520,11;12;34;35;58;60;,0.5,0.5
99568079728640,11;12;35;37;52;53;,0,1
99570227212288,10;11;34;37;51;53;,0,1
99571300954112,10;12;34;35;51;52;,0,1
99560563548160,12;15;29;31;60;61;,0,1
99562711031808,11;15;28;31;59;60;,0.5,0.5
99564858515456,11;12;28;29;59;61;,0.5,0.5
99569153482752,12;15;28;29;53;55;,0,1
99570227224576,11;15;29;31;51;53;,0,1
99571300966400,11;12;28;31;51;55;,0,1
99561637294080,10;15;29;31;58;61;,0,1
99562711035904,12;15;26;31;58;60;,0,1
99564858519552,10;12;26;29;60;61;,0,1
99568079745024,12;15;29;31;52;53;,0,1
99570227228672,10;15;26;29;53;55;,0,1
99571300970496,10;12;26;31;52;55;,0,1
99560563560448,10;15;28;31;58;60;,0.5,0.5
99561637302272,11;15;26;31;58;59;,0.5,0.5
99564858527744,10;11;26;28;59;60;,1,0
99568079753216,11;15;28;31;51;52;,0,1
99569153495040,10;15;26;28;52;55;,0,1
99570227236864,10;11;26;31;51;55;,0,1
99560563568640,10;12;28;29;58;61;,0.5,0.5
99561637310464,10;11;26;29;59;61;,0.5,0.5
99562711052288,11;12;26;28;58;59;,1,0
99568079761408,11;12;28;29;51;53;,0,1
99569153503232,10;12;26;29;52;53;,0,1
99571300986880,10;11;26;28;51;52;,0,1
99568079810560,12;15;28;29;37;39;,0,1
99570227294208,10;15;29;31;34;37;,0,1
99571301036032,10;12;28;31;34;39;,0,1
99568079814656,11;15;29;31;35;37;,0,1
99569153556480,10;15;26;29;37;39;,0,1
99571301040128,10;11;26;31;35;39;,0,1
99568079818752,11;12;28;31;35;39;,0,1
99569153560576,12;15;26;28;34;39;,0,1
99570227302400,11;15;26;31;34;35;,0,1
99569153568768,10;12;28;29;34;37;,0,1
99570227310592,10;11;26;29;35;37;,0,1
99571301052416,11;12;26;28;34;35;,0,1
99560563646464,12;15;28;29;37;39;,1,0
99561637388288,11;15;29;31;35;37;,1,0
99562711130112,11;12;28;31;35;39;,1,0
99561637392384,10;15;26;29;37;39;,0.5,0.5
99562711134208,12;15;26;28;34;39;,0.5,0.5
99564858617856,10;12;28;29;34;37;,1,0
99560563654656,10;15;29;31;34;37;,0,1
99562711138304,11;15;26;31;34;35;,0,1
99564858621952,10;11;26;29;35;37;,0,1
99560563658752,10;12;28;31;34;39;,0,1
99561637400576,10;11;26;31;35;39;,0,1
99564858626048,11;12;26;28;34;35;,0,1
99505802575872,10;11;12;15;26;28;29;31;34;35;37;39;51;52;53;55;58;59;60;61;,0.75,0.25
99695804593920,39;,0,1
99695787816896,37;,0,1
99695787817280,31;,0,1
99695804594624,28;,0,1
99694781181952,28;31;37;39;60;61;,0,1
99700015675200,39;,0,1
99700099561408,32;,0,1
99700099561472,31;,0,1
99700015675840,29;,0,1
99699076149248,29;31;32;39;56;61;,1,0
99703236900608,37;,0,1
99703304009536,32;,1,0
99703304009728,29;,1,0
99703236901184,28;,0,1
99702297374720,28;29;32;37;56;60;,1,0
99703371116544,28;29;37;39;52;55;,0,1
99707666083840,29;31;32;37;48;55;,0.5,0.5
99708739825664,28;31;32;39;48;52;,1,0
99695771043648,39;,0,1
99695804598208,35;,0,1
99695804598464,31;,0,1
99695771044288,29;,0,1
99694781186048,29;31;35;39;59;61;,0,1
99699025823232,39;,0,1
99698941937600,37;,0,1
99698941937984,31;,0,1
99699025824192,24;,0,1
99698002411520,24;31;37;39;56;61;,1,0
99703287236096,37;,0,1
99703236904768,35;,0,1
99703236905152,29;,0,1
99703287236928,24;,0,1
99702297378816,24;29;35;37;56;59;,1,0
99703371120640,29;31;35;37;51;55;,0,1
99706592346112,24;29;37;39;48;55;,1,0
99708739829760,24;31;35;39;48;51;,0.5,0.5
99698941941504,39;,0,1
99699009050560,32;,0,1
99699009050624,31;,0,1
99698941942208,28;,0,1
99698002415616,28;31;32;39;56;60;,1,0
99700066014720,39;,0,1
99700015683520,35;,0,1
99700015683776,31;,0,1
99700066015680,24;,0,1
99699076157440,24;31;35;39;56;59;,0.5,0.5
99703304017408,35;,0,1
99703287240448,32;,1,0
99703287240704,28;,1,0
99703304018112,24;,0,1
99702297382912,24;28;32;35;59;60;,1,0
99703371124736,28;31;35;39;51;52;,0,1
99706592350208,24;28;32;39;52;55;,1,0
99707666092032,24;31;32;35;51;55;,0,1
99695771055872,37;,0,1
99695787833152,35;,0,1
99695787833536,29;,0,1
99695771056448,28;,0,1
99694781198336,28;29;35;37;59;60;,1,0
99699009058304,37;,0,1
99699025835776,32;,0,1
99699025836032,28;,0,1
99699009059136,24;,0,1
99698002423808,24;28;32;37;60;61;,0.5,0.5
99700099577344,35;,0,1
99700066023232,32;,0,1
99700066023424,29;,0,1
99700099578048,24;,0,1
99699076165632,24;29;32;35;59;61;,0.5,0.5
99706592358400,28;29;32;37;48;52;,1,0
99707666100224,24;29;35;37;48;51;,1,0
99708739842048,24;28;32;35;51;52;,0.5,0.5
99699009096000,15;,0,1
99699025873344,12;,0,1
99698002460672,12;15;37;39;60;61;,0.5,0.5
99700099614912,15;,0,1
99700066060736,13;,0,1
99699076202496,13;15;35;39;59;61;,0,1
99703304063168,13;,0,1
99703287286080,12;,0,1
99702297427968,12;13;35;37;59;60;,1,0
99706592395264,12;13;37;39;52;55;,0,1
99707666137088,13;15;35;37;51;55;,0.5,0.5
99708739878912,12;15;35;39;51;52;,0,1
99695771109696,15;,0,1
99695804664256,11;,0,1
99694781251584,11;15;37;39;59;61;,0.5,0.5
99699025889280,15;,0,1
99698942003648,13;,0,1
99698002477056,13;15;32;39;56;61;,1,0
99703287302144,13;,1,0
99703236970816,11;,0,1
99702297444352,11;13;32;37;56;59;,1,0
99703371186176,11;13;37;39;51;55;,0,1
99706592411648,13;15;32;37;48;55;,0.5,0.5
99708739895296,11;15;32;39;48;51;,1,0
99695787890880,15;,0,1
99695771113920,12;,0,1
99694781255680,12;15;35;39;59;60;,0,1
99700066080768,15;,0,1
99700015749568,11;,0,1
99699076222976,11;15;32;39;56;59;,1,0
99703304083456,11;,1,0
99703236974784,12;,0,1
99702297448448,11;12;32;35;56;60;,1,0
99703371190272,11;12;35;39;52;55;,0,1
99706592415744,12;15;32;39;48;52;,1,0
99707666157568,11;15;32;35;48;55;,0.5,0.5
99695804676288,12;,0,1
99695787899200,11;,0,1
99694781263872,11;12;35;37;60;61;,0,1
99699009124352,13;,0,1
99698942015808,12;,0,1
99698002489344,12;13;32;37;56;60;,1,0
99700099643392,11;,0,1
99700015757504,13;,0,1
99699076231168,11;13;32;35;56;61;,0.5,0.5
99703371198464,12;13;35;37;51;52;,0,1
99707666165760,11;13;32;37;48;51;,1,0
99708739907584,11;12;32;35;48;52;,0.5,0.5
99698002493440,13;15;28;31;60;61;,0.5,0.5
99699076235264,11;15;29;31;59;61;,0.5,0.5
99702297460736,11;13;28;29;59;60;,1,0
99706592428032,13;15;28;29;52;55;,1,0
99707666169856,11;13;29;31;51;55;,0.5,0.5
99708739911680,11;15;28;31;51;52;,0.5,0.5
99694781280256,12;15;29;31;60;61;,0,1
99699076247552,13;15;24;31;56;61;,0,1
99702297473024,12;13;24;29;56;60;,1,0
99703371214848,12;13;29;31;52;55;,0,1
99707666182144,13;15;24;29;48;55;,0.5,0.5
99708739923968,12;15;24;31;48;52;,0,1
99694781288448,11;15;28;31;59;60;,0.5,0.5
99698002513920,12;15;24;31;56;60;,1,0
99702297481216,11;12;24;28;56;59;,1,0
99703371223040,11;12;28;31;51;55;,0,1
99706592448512,12;15;24;28;48;55;,0.5,0.5
99707666190336,11;15;24;31;48;51;,0.5,0.5
99694781296640,11;12;28;29;59;61;,0,1
99698002522112,12;13;24;28;56;61;,1,0
99699076263936,11;13;24;29;56;59;,1,0
99703371231232,11;13;28;29;51;52;,0,1
99706592456704,12;13;24;29;48;52;,1,0
99708739940352,11;12;24;28;48;51;,1,0
99706592493568,12;15;28;29;37;39;,1,0
99707666235392,11;15;29;31;35;37;,1,0
99708739977216,11;12;28;31;35;39;,1,0
99703371280384,12;13;28;31;37;39;,0,1
99707666247680,13;15;24;31;32;37;,0.5,0.5
99708739989504,12;15;24;28;32;39;,0.5,0.5
99703371284480,11;13;29;31;35;39;,0,1
99706592509952,13;15;24;29;32;39;,0,1
99708739993600,11;15;24;31;32;35;,0,1
99703371296768,11;12;28;29;35;37;,0,1
99706592522240,12;13;24;28;32;37;,0.5,0.5
99707666264064,11;13;24;29;32;35;,0,1
99698002591744,12;13;28;31;37;39;,1,0
99699076333568,11;13;29;31;35;39;,1,0
99702297559040,11;12;28;29;35;37;,1,0
99694781378560,12;15;28;29;37;39;,1,0
99699076345856,13;15;24;29;32;39;,0.5,0.5
99702297571328,12;13;24;28;32;37;,1,0
99694781382656,11;15;29;31;35;37;,0,1
99698002608128,13;15;24;31;32;37;,0.5,0.5
99702297575424,11;13;24;29;32;35;,1,0
99694781386752,11;12;28;31;35;39;,0,1
99698002612224,12;15;24;28;32;39;,0.5,0.5
99699076354048,11;15;24;31;32;35;,0,1
99643241529344,11;12;13;15;24;28;29;31;32;35;37;39;48;51;52;55;56;59;60;61;,1,0
99768819033600,39;,0,1
99768735147968,37;,0,1
99768735148352,31;,0,1
99768819034560,24;,0,1
99767795621888,24;31;37;39;56;61;,1,0
99769808889600,39;,0,1
99769875998656,32;,0,1
99769875998720,31;,0,1
99769808890304,28;,0,1
99768869363712,28;31;32;39;56;60;,1,0
99772023481856,37;,0,1
99772040259328,32;,1,0
99772040259584,28;,1,0
99772023482688,24;,0,1
99771016847360,24;28;32;37;60;61;,1,0
99772090589184,28;31;37;39;52;53;,0,1
99776385556480,24;31;32;37;53;55;,0,1
99777459298304,24;28;32;39;52;55;,1,0
99764524074624,39;,0,1
99764473743296,37;,0,1
99764473743680,31;,0,1
99764524075456,26;,0,1
99763500662784,26;31;37;39;58;61;,0.5,0.5
99769842451968,39;,0,1
99769808897984,34;,0,1
99769808898176,31;,0,1
99769842452928,24;,0,1
99768869371904,24;31;34;39;56;58;,1,0
99772040267264,34;,0,1
99771956381312,37;,0,1
99772040267904,24;,0,1
99771956382016,26;,0,1
99771016855552,24;26;34;37;56;61;,1,0
99772090597376,26;31;34;37;53;55;,0,1
99774238081024,24;31;37;39;48;53;,0.5,0.5
99777459306496,24;26;34;39;48;55;,0.5,0.5
99764473747200,39;,0,1
99764507301824,34;,0,1
99764507302016,31;,0,1
99764473747904,28;,0,1
99763500666880,28;31;34;39;58;60;,0.5,0.5
99768735159936,39;,0,1
99768768714688,32;,0,1
99768768714752,31;,0,1
99768735160768,26;,0,1
99767795634176,26;31;32;39;56;58;,1,0
99772023494272,32;,0,1
99771956385536,34;,0,1
99772023494656,26;,0,1
99771956385920,28;,0,1
